,instant,date,season,year,month,hr,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_rental,category_days
4972,4973,2011-07-31,Fall,2011,July,2,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,66.0,6.0032,19,48,67,weekends
4973,4974,2011-07-31,Fall,2011,July,3,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,66.0,0.0,24,26,50,weekends
4974,4975,2011-07-31,Fall,2011,July,4,Yes,Sunday,Weekend,Clear,29.52,34.089999999999996,70.0,0.0,6,7,13,weekends
4975,4976,2011-07-31,Fall,2011,July,5,Yes,Sunday,Weekend,Clear,29.52,34.089999999999996,69.0,0.0,4,4,8,weekends
4976,4977,2011-07-31,Fall,2011,July,6,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,70.0,0.0,5,8,13,weekends
4977,4978,2011-07-31,Fall,2011,July,7,Yes,Sunday,Weekend,Clear,30.34,34.089999999999996,57.99999999999999,8.9981,19,26,45,weekends
4978,4979,2011-07-31,Fall,2011,July,8,Yes,Sunday,Weekend,Clear,31.16,34.849999999999994,55.00000000000001,15.001299999999999,54,88,142,weekends
4979,4980,2011-07-31,Fall,2011,July,9,Yes,Sunday,Weekend,Clear,32.800000000000004,37.12,49.0,0.0,55,128,183,weekends
4980,4981,2011-07-31,Fall,2011,July,10,Yes,Sunday,Weekend,Clear,34.44,37.12,36.0,11.0014,91,163,254,weekends
4981,4982,2011-07-31,Fall,2011,July,11,Yes,Sunday,Weekend,Clear,35.26,37.12,28.000000000000004,11.0014,112,163,275,weekends
4982,4983,2011-07-31,Fall,2011,July,12,Yes,Sunday,Weekend,Clear,36.9,38.635000000000005,25.0,12.998000000000001,146,192,338,weekends
4983,4984,2011-07-31,Fall,2011,July,13,Yes,Sunday,Weekend,Clear,36.9,38.635000000000005,24.0,8.9981,142,152,294,weekends
4984,4985,2011-07-31,Fall,2011,July,14,Yes,Sunday,Weekend,Clear,36.9,38.635000000000005,24.0,11.0014,130,196,326,weekends
4985,4986,2011-07-31,Fall,2011,July,15,Yes,Sunday,Weekend,Clear,37.72,38.635000000000005,18.0,19.999499999999998,109,184,293,weekends
4986,4987,2011-07-31,Fall,2011,July,16,Yes,Sunday,Weekend,Clear,37.72,38.635000000000005,17.0,19.0012,98,208,306,weekends
4987,4988,2011-07-31,Fall,2011,July,17,Yes,Sunday,Weekend,Clear,37.72,38.635000000000005,16.0,11.0014,114,206,320,weekends
4988,4989,2011-07-31,Fall,2011,July,18,Yes,Sunday,Weekend,Clear,35.26,39.395,41.0,19.0012,91,213,304,weekends
4989,4990,2011-07-31,Fall,2011,July,19,Yes,Sunday,Weekend,Clear,32.800000000000004,37.88,55.00000000000001,22.0028,87,187,274,weekends
4990,4991,2011-07-31,Fall,2011,July,20,Yes,Sunday,Weekend,Clear,32.800000000000004,37.88,55.00000000000001,22.0028,70,205,275,weekends
4991,4992,2011-07-31,Fall,2011,July,21,Yes,Sunday,Weekend,Clear,31.98,37.12,59.0,19.999499999999998,68,96,164,weekends
4992,4993,2011-07-31,Fall,2011,July,22,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,70.0,19.999499999999998,25,71,96,weekends
4993,4994,2011-07-31,Fall,2011,July,23,Yes,Sunday,Weekend,Clear,30.34,34.849999999999994,66.0,15.001299999999999,14,56,70,weekends
4994,4995,2011-08-01,Fall,2011,August,0,Yes,Monday,Workingday,Clear,29.52,34.089999999999996,70.0,15.001299999999999,7,22,29,weekdays
4995,4996,2011-08-01,Fall,2011,August,1,Yes,Monday,Workingday,Clear,29.52,34.849999999999994,74.0,12.998000000000001,5,12,17,weekdays
4996,4997,2011-08-01,Fall,2011,August,2,Yes,Monday,Workingday,Clear,28.7,33.335,74.0,7.0015,4,7,11,weekdays
4997,4998,2011-08-01,Fall,2011,August,3,Yes,Monday,Workingday,Clear,28.7,33.335,79.0,11.0014,0,4,4,weekdays
4998,4999,2011-08-01,Fall,2011,August,4,Yes,Monday,Workingday,Clear,27.060000000000002,30.305,83.0,8.9981,2,2,4,weekdays
4999,5000,2011-08-01,Fall,2011,August,5,Yes,Monday,Workingday,Clear,27.060000000000002,30.305,83.0,7.0015,2,24,26,weekdays
5000,5001,2011-08-01,Fall,2011,August,6,Yes,Monday,Workingday,Clear,27.060000000000002,30.305,83.0,6.0032,3,97,100,weekdays
5001,5002,2011-08-01,Fall,2011,August,7,Yes,Monday,Workingday,Clear,30.34,34.089999999999996,62.0,0.0,24,258,282,weekdays
5002,5003,2011-08-01,Fall,2011,August,8,Yes,Monday,Workingday,Clear,32.800000000000004,36.364999999999995,43.0,12.998000000000001,35,347,382,weekdays
5003,5004,2011-08-01,Fall,2011,August,9,Yes,Monday,Workingday,Clear,33.62,37.12,41.0,0.0,27,139,166,weekdays
5004,5005,2011-08-01,Fall,2011,August,10,Yes,Monday,Workingday,Clear,35.26,37.88,36.0,11.0014,27,70,97,weekdays
5005,5006,2011-08-01,Fall,2011,August,11,Yes,Monday,Workingday,Clear,36.08,38.635000000000005,32.0,11.0014,53,66,119,weekdays
5006,5007,2011-08-01,Fall,2011,August,12,Yes,Monday,Workingday,Clear,36.9,40.150000000000006,33.0,16.997899999999998,53,115,168,weekdays
5007,5008,2011-08-01,Fall,2011,August,13,Yes,Monday,Workingday,Clear,36.9,40.150000000000006,31.0,19.999499999999998,38,112,150,weekdays
5008,5009,2011-08-01,Fall,2011,August,14,Yes,Monday,Workingday,Clear,37.72,40.910000000000004,28.999999999999996,12.998000000000001,37,86,123,weekdays
5009,5010,2011-08-01,Fall,2011,August,15,Yes,Monday,Workingday,Clear,36.9,39.395,27.0,0.0,52,77,129,weekdays
5010,5011,2011-08-01,Fall,2011,August,16,Yes,Monday,Workingday,Clear,36.9,39.395,27.0,0.0,34,197,231,weekdays
5011,5012,2011-08-01,Fall,2011,August,17,Yes,Monday,Workingday,Clear,31.16,34.089999999999996,45.0,19.999499999999998,69,445,514,weekdays
5012,5013,2011-08-01,Fall,2011,August,18,Yes,Monday,Workingday,Clear,31.98,34.849999999999994,43.0,12.998000000000001,68,475,543,weekdays
5013,5014,2011-08-01,Fall,2011,August,19,Yes,Monday,Workingday,Clear,30.34,33.335,51.0,15.001299999999999,63,350,413,weekdays
5014,5015,2011-08-01,Fall,2011,August,20,Yes,Monday,Workingday,Clear,29.52,34.089999999999996,62.0,15.001299999999999,49,256,305,weekdays
5015,5016,2011-08-01,Fall,2011,August,21,Yes,Monday,Workingday,Clear,28.7,32.574999999999996,70.0,16.997899999999998,42,178,220,weekdays
5016,5017,2011-08-01,Fall,2011,August,22,Yes,Monday,Workingday,Clear,28.7,32.574999999999996,70.0,6.0032,21,116,137,weekdays
5017,5018,2011-08-01,Fall,2011,August,23,Yes,Monday,Workingday,Clear,27.880000000000003,31.819999999999997,74.0,12.998000000000001,14,82,96,weekdays
5018,5019,2011-08-02,Fall,2011,August,0,Yes,Tuesday,Workingday,Clear,27.060000000000002,31.06,74.0,0.0,11,18,29,weekdays
5019,5020,2011-08-02,Fall,2011,August,1,Yes,Tuesday,Workingday,Clear,27.060000000000002,31.06,74.0,7.0015,4,8,12,weekdays
5020,5021,2011-08-02,Fall,2011,August,2,Yes,Tuesday,Workingday,Clear,27.880000000000003,31.819999999999997,69.0,0.0,2,6,8,weekdays
5021,5022,2011-08-02,Fall,2011,August,3,Yes,Tuesday,Workingday,Clear,27.060000000000002,31.06,74.0,12.998000000000001,0,5,5,weekdays
5022,5023,2011-08-02,Fall,2011,August,4,Yes,Tuesday,Workingday,Clear,27.060000000000002,31.06,74.0,7.0015,0,10,10,weekdays
5023,5024,2011-08-02,Fall,2011,August,5,Yes,Tuesday,Workingday,Clear,27.060000000000002,31.06,74.0,8.9981,4,17,21,weekdays
5024,5025,2011-08-02,Fall,2011,August,6,Yes,Tuesday,Workingday,Clear,27.880000000000003,31.819999999999997,69.0,7.0015,12,105,117,weekdays
5025,5026,2011-08-02,Fall,2011,August,7,Yes,Tuesday,Workingday,Clear,29.52,33.335,61.0,19.0012,15,320,335,weekdays
5026,5027,2011-08-02,Fall,2011,August,8,Yes,Tuesday,Workingday,Clear,30.34,34.089999999999996,57.99999999999999,19.0012,37,398,435,weekdays
5027,5028,2011-08-02,Fall,2011,August,9,Yes,Tuesday,Workingday,Clear,31.98,34.849999999999994,46.0,19.999499999999998,31,182,213,weekdays
5028,5029,2011-08-02,Fall,2011,August,10,Yes,Tuesday,Workingday,Clear,33.62,36.364999999999995,36.0,19.999499999999998,50,90,140,weekdays
5029,5030,2011-08-02,Fall,2011,August,11,Yes,Tuesday,Workingday,Clear,34.44,36.364999999999995,32.0,27.999299999999998,32,96,128,weekdays
5030,5031,2011-08-02,Fall,2011,August,12,Yes,Tuesday,Workingday,Clear,35.26,37.12,30.0,19.0012,45,112,157,weekdays
5031,5032,2011-08-02,Fall,2011,August,13,Yes,Tuesday,Workingday,Clear,35.26,37.12,30.0,15.001299999999999,50,153,203,weekdays
5032,5033,2011-08-02,Fall,2011,August,14,Yes,Tuesday,Workingday,Clear,36.9,38.635000000000005,25.0,19.0012,45,114,159,weekdays
5033,5034,2011-08-02,Fall,2011,August,15,Yes,Tuesday,Workingday,Clear,36.9,38.635000000000005,25.0,19.0012,48,120,168,weekdays
5034,5035,2011-08-02,Fall,2011,August,16,Yes,Tuesday,Workingday,Clear,36.9,38.635000000000005,25.0,19.0012,58,216,274,weekdays
5035,5036,2011-08-02,Fall,2011,August,17,Yes,Tuesday,Workingday,Misty,36.9,39.395,27.0,8.9981,63,493,556,weekdays
5036,5037,2011-08-02,Fall,2011,August,18,Yes,Tuesday,Workingday,Misty,35.26,37.88,34.0,12.998000000000001,65,491,556,weekdays
5037,5038,2011-08-02,Fall,2011,August,19,Yes,Tuesday,Workingday,Misty,35.26,37.88,36.0,15.001299999999999,85,369,454,weekdays
5038,5039,2011-08-02,Fall,2011,August,20,Yes,Tuesday,Workingday,Misty,33.62,37.88,46.0,16.997899999999998,40,248,288,weekdays
5039,5040,2011-08-02,Fall,2011,August,21,Yes,Tuesday,Workingday,Clear,32.800000000000004,37.12,52.0,15.001299999999999,53,201,254,weekdays
5040,5041,2011-08-02,Fall,2011,August,22,Yes,Tuesday,Workingday,Misty,31.98,37.12,59.0,11.0014,22,169,191,weekdays
5041,5042,2011-08-02,Fall,2011,August,23,Yes,Tuesday,Workingday,Misty,32.800000000000004,37.12,49.0,11.0014,29,103,132,weekdays
5042,5043,2011-08-03,Fall,2011,August,0,Yes,Wednesday,Workingday,Misty,32.800000000000004,37.12,49.0,11.0014,11,32,43,weekdays
5043,5044,2011-08-03,Fall,2011,August,1,Yes,Wednesday,Workingday,Misty,31.98,35.605,52.0,11.0014,7,9,16,weekdays
5044,5045,2011-08-03,Fall,2011,August,2,Yes,Wednesday,Workingday,Misty,31.98,35.605,49.0,11.0014,2,9,11,weekdays
5045,5046,2011-08-03,Fall,2011,August,3,Yes,Wednesday,Workingday,Misty,31.16,34.849999999999994,55.00000000000001,6.0032,0,4,4,weekdays
5046,5047,2011-08-03,Fall,2011,August,4,Yes,Wednesday,Workingday,Misty,31.16,34.849999999999994,52.0,11.0014,0,7,7,weekdays
5047,5048,2011-08-03,Fall,2011,August,5,Yes,Wednesday,Workingday,Misty,31.16,34.849999999999994,55.00000000000001,6.0032,2,22,24,weekdays
5048,5049,2011-08-03,Fall,2011,August,6,Yes,Wednesday,Workingday,Light Snow,29.52,34.089999999999996,66.0,32.9975,9,101,110,weekdays
5049,5050,2011-08-03,Fall,2011,August,7,Yes,Wednesday,Workingday,Misty,30.34,33.335,51.0,15.001299999999999,19,252,271,weekdays
5050,5051,2011-08-03,Fall,2011,August,8,Yes,Wednesday,Workingday,Misty,30.34,33.335,51.0,11.0014,29,408,437,weekdays
5051,5052,2011-08-03,Fall,2011,August,9,Yes,Wednesday,Workingday,Misty,30.34,34.089999999999996,55.00000000000001,12.998000000000001,23,172,195,weekdays
5052,5053,2011-08-03,Fall,2011,August,10,Yes,Wednesday,Workingday,Light Snow,30.34,34.089999999999996,57.99999999999999,6.0032,9,59,68,weekdays
5053,5054,2011-08-03,Fall,2011,August,11,Yes,Wednesday,Workingday,Misty,30.34,34.089999999999996,57.99999999999999,7.0015,29,93,122,weekdays
5054,5055,2011-08-03,Fall,2011,August,12,Yes,Wednesday,Workingday,Light Snow,31.16,34.849999999999994,55.00000000000001,8.9981,19,142,161,weekdays
5055,5056,2011-08-03,Fall,2011,August,13,Yes,Wednesday,Workingday,Misty,31.16,35.605,57.99999999999999,15.001299999999999,37,107,144,weekdays
5056,5057,2011-08-03,Fall,2011,August,14,Yes,Wednesday,Workingday,Misty,31.16,35.605,57.99999999999999,15.001299999999999,43,104,147,weekdays
5057,5058,2011-08-03,Fall,2011,August,15,Yes,Wednesday,Workingday,Misty,28.7,33.335,79.0,8.9981,31,87,118,weekdays
5058,5059,2011-08-03,Fall,2011,August,16,Yes,Wednesday,Workingday,Light Snow,27.880000000000003,31.819999999999997,79.0,0.0,21,129,150,weekdays
5059,5060,2011-08-03,Fall,2011,August,17,Yes,Wednesday,Workingday,Misty,28.7,33.335,79.0,0.0,47,378,425,weekdays
5060,5061,2011-08-03,Fall,2011,August,18,Yes,Wednesday,Workingday,Light Snow,28.7,33.335,84.0,0.0,49,443,492,weekdays
5061,5062,2011-08-03,Fall,2011,August,19,Yes,Wednesday,Workingday,Light Snow,28.7,33.335,84.0,0.0,51,270,321,weekdays
5062,5063,2011-08-03,Fall,2011,August,20,Yes,Wednesday,Workingday,Light Snow,28.7,33.335,84.0,7.0015,7,80,87,weekdays
5063,5064,2011-08-03,Fall,2011,August,21,Yes,Wednesday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,8.9981,7,81,88,weekdays
5064,5065,2011-08-03,Fall,2011,August,22,Yes,Wednesday,Workingday,Light Snow,27.880000000000003,31.819999999999997,89.0,7.0015,11,66,77,weekdays
5065,5066,2011-08-03,Fall,2011,August,23,Yes,Wednesday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,6.0032,4,52,56,weekdays
5066,5067,2011-08-04,Fall,2011,August,0,Yes,Thursday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,6.0032,2,15,17,weekdays
5067,5068,2011-08-04,Fall,2011,August,1,Yes,Thursday,Workingday,Misty,27.060000000000002,29.544999999999998,94.0,6.0032,3,14,17,weekdays
5068,5069,2011-08-04,Fall,2011,August,2,Yes,Thursday,Workingday,Misty,27.060000000000002,29.544999999999998,94.0,6.0032,2,5,7,weekdays
5069,5070,2011-08-04,Fall,2011,August,3,Yes,Thursday,Workingday,Light Snow,27.060000000000002,29.544999999999998,94.0,6.0032,0,3,3,weekdays
5070,5071,2011-08-04,Fall,2011,August,4,Yes,Thursday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,0.0,0,7,7,weekdays
5071,5072,2011-08-04,Fall,2011,August,5,Yes,Thursday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,0.0,3,17,20,weekdays
5072,5073,2011-08-04,Fall,2011,August,6,Yes,Thursday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,19.999499999999998,7,90,97,weekdays
5073,5074,2011-08-04,Fall,2011,August,7,Yes,Thursday,Workingday,Misty,27.880000000000003,31.819999999999997,89.0,19.999499999999998,11,271,282,weekdays
5074,5075,2011-08-04,Fall,2011,August,8,Yes,Thursday,Workingday,Misty,28.7,32.574999999999996,82.0,23.9994,29,369,398,weekdays
5075,5076,2011-08-04,Fall,2011,August,9,Yes,Thursday,Workingday,Clear,29.52,34.849999999999994,74.0,22.0028,25,162,187,weekdays
5076,5077,2011-08-04,Fall,2011,August,10,Yes,Thursday,Workingday,Clear,29.52,33.335,71.0,19.999499999999998,24,89,113,weekdays
5077,5078,2011-08-04,Fall,2011,August,11,Yes,Thursday,Workingday,Misty,30.34,34.849999999999994,66.0,15.001299999999999,37,112,149,weekdays
5078,5079,2011-08-04,Fall,2011,August,12,Yes,Thursday,Workingday,Misty,31.16,35.605,62.0,15.001299999999999,53,152,205,weekdays
5079,5080,2011-08-04,Fall,2011,August,13,Yes,Thursday,Workingday,Clear,31.16,35.605,57.99999999999999,0.0,63,142,205,weekdays
5080,5081,2011-08-04,Fall,2011,August,14,Yes,Thursday,Workingday,Clear,32.800000000000004,37.88,55.00000000000001,11.0014,53,114,167,weekdays
5081,5082,2011-08-04,Fall,2011,August,15,Yes,Thursday,Workingday,Clear,32.800000000000004,37.88,55.00000000000001,16.997899999999998,50,115,165,weekdays
5082,5083,2011-08-04,Fall,2011,August,16,Yes,Thursday,Workingday,Clear,31.16,35.605,62.0,22.0028,70,220,290,weekdays
5083,5084,2011-08-04,Fall,2011,August,17,Yes,Thursday,Workingday,Clear,31.16,35.605,62.0,22.0028,91,464,555,weekdays
5084,5085,2011-08-04,Fall,2011,August,18,Yes,Thursday,Workingday,Clear,28.7,33.335,74.0,19.999499999999998,88,435,523,weekdays
5085,5086,2011-08-04,Fall,2011,August,19,Yes,Thursday,Workingday,Clear,28.7,33.335,74.0,19.0012,65,301,366,weekdays
5086,5087,2011-08-04,Fall,2011,August,20,Yes,Thursday,Workingday,Misty,28.7,33.335,74.0,12.998000000000001,41,245,286,weekdays
5087,5088,2011-08-04,Fall,2011,August,21,Yes,Thursday,Workingday,Misty,28.7,33.335,74.0,12.998000000000001,25,186,211,weekdays
5088,5089,2011-08-04,Fall,2011,August,22,Yes,Thursday,Workingday,Clear,27.880000000000003,31.819999999999997,74.0,12.998000000000001,33,141,174,weekdays
5089,5090,2011-08-04,Fall,2011,August,23,Yes,Thursday,Workingday,Clear,27.060000000000002,31.06,74.0,7.0015,24,108,132,weekdays
5090,5091,2011-08-05,Fall,2011,August,0,Yes,Friday,Workingday,Clear,27.060000000000002,31.06,74.0,7.0015,13,41,54,weekdays
5091,5092,2011-08-05,Fall,2011,August,1,Yes,Friday,Workingday,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,3,16,19,weekdays
5092,5093,2011-08-05,Fall,2011,August,2,Yes,Friday,Workingday,Clear,27.060000000000002,31.06,69.0,0.0,5,14,19,weekdays
5093,5094,2011-08-05,Fall,2011,August,3,Yes,Friday,Workingday,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,0,6,6,weekdays
5094,5095,2011-08-05,Fall,2011,August,4,Yes,Friday,Workingday,Clear,26.240000000000002,29.544999999999998,78.0,8.9981,1,6,7,weekdays
5095,5096,2011-08-05,Fall,2011,August,5,Yes,Friday,Workingday,Clear,26.240000000000002,29.544999999999998,78.0,6.0032,0,16,16,weekdays
5096,5097,2011-08-05,Fall,2011,August,6,Yes,Friday,Workingday,Clear,26.240000000000002,29.544999999999998,78.0,8.9981,7,94,101,weekdays
5097,5098,2011-08-05,Fall,2011,August,7,Yes,Friday,Workingday,Clear,27.060000000000002,30.305,78.0,8.9981,23,247,270,weekdays
5098,5099,2011-08-05,Fall,2011,August,8,Yes,Friday,Workingday,Clear,28.7,32.574999999999996,65.0,15.001299999999999,39,415,454,weekdays
5099,5100,2011-08-05,Fall,2011,August,9,Yes,Friday,Workingday,Clear,29.52,33.335,57.99999999999999,7.0015,43,183,226,weekdays
5100,5101,2011-08-05,Fall,2011,August,10,Yes,Friday,Workingday,Clear,30.34,34.089999999999996,55.00000000000001,8.9981,50,113,163,weekdays
5101,5102,2011-08-05,Fall,2011,August,11,Yes,Friday,Workingday,Misty,31.16,34.849999999999994,52.0,16.997899999999998,44,103,147,weekdays
5102,5103,2011-08-05,Fall,2011,August,12,Yes,Friday,Workingday,Clear,31.16,34.849999999999994,52.0,16.997899999999998,57,159,216,weekdays
5103,5104,2011-08-05,Fall,2011,August,13,Yes,Friday,Workingday,Clear,31.98,35.605,52.0,16.997899999999998,40,164,204,weekdays
5104,5105,2011-08-05,Fall,2011,August,14,Yes,Friday,Workingday,Misty,31.98,35.605,52.0,16.997899999999998,81,164,245,weekdays
5105,5106,2011-08-05,Fall,2011,August,15,Yes,Friday,Workingday,Clear,31.16,34.849999999999994,55.00000000000001,16.997899999999998,50,160,210,weekdays
5106,5107,2011-08-05,Fall,2011,August,16,Yes,Friday,Workingday,Clear,32.800000000000004,37.12,49.0,16.997899999999998,76,254,330,weekdays
5107,5108,2011-08-05,Fall,2011,August,17,Yes,Friday,Workingday,Clear,31.98,35.605,49.0,19.999499999999998,84,466,550,weekdays
5108,5109,2011-08-05,Fall,2011,August,18,Yes,Friday,Workingday,Clear,31.16,34.849999999999994,52.0,16.997899999999998,105,361,466,weekdays
5109,5110,2011-08-05,Fall,2011,August,19,Yes,Friday,Workingday,Clear,30.34,34.089999999999996,55.00000000000001,16.997899999999998,90,282,372,weekdays
5110,5111,2011-08-05,Fall,2011,August,20,Yes,Friday,Workingday,Clear,29.52,33.335,57.99999999999999,15.001299999999999,70,221,291,weekdays
5111,5112,2011-08-05,Fall,2011,August,21,Yes,Friday,Workingday,Clear,28.7,32.574999999999996,65.0,12.998000000000001,54,119,173,weekdays
5112,5113,2011-08-05,Fall,2011,August,22,Yes,Friday,Workingday,Clear,28.7,32.574999999999996,65.0,15.001299999999999,51,137,188,weekdays
5113,5114,2011-08-05,Fall,2011,August,23,Yes,Friday,Workingday,Clear,27.880000000000003,31.819999999999997,69.0,15.001299999999999,37,102,139,weekdays
5114,5115,2011-08-06,Fall,2011,August,0,Yes,Saturday,Weekend,Clear,27.060000000000002,30.305,78.0,12.998000000000001,29,104,133,weekends
5115,5116,2011-08-06,Fall,2011,August,1,Yes,Saturday,Weekend,Clear,27.060000000000002,30.305,78.0,11.0014,17,50,67,weekends
5116,5117,2011-08-06,Fall,2011,August,2,Yes,Saturday,Weekend,Clear,27.060000000000002,30.305,78.0,15.001299999999999,14,39,53,weekends
5117,5118,2011-08-06,Fall,2011,August,3,Yes,Saturday,Weekend,Misty,27.060000000000002,30.305,78.0,11.0014,14,28,42,weekends
5118,5119,2011-08-06,Fall,2011,August,4,Yes,Saturday,Weekend,Misty,27.060000000000002,30.305,83.0,11.0014,5,5,10,weekends
5119,5120,2011-08-06,Fall,2011,August,5,Yes,Saturday,Weekend,Clear,26.240000000000002,28.79,89.0,6.0032,2,4,6,weekends
5120,5121,2011-08-06,Fall,2011,August,6,Yes,Saturday,Weekend,Clear,26.240000000000002,28.79,89.0,7.0015,5,22,27,weekends
5121,5122,2011-08-06,Fall,2011,August,7,Yes,Saturday,Weekend,Clear,27.880000000000003,31.819999999999997,83.0,11.0014,14,49,63,weekends
5122,5123,2011-08-06,Fall,2011,August,8,Yes,Saturday,Weekend,Clear,27.880000000000003,31.819999999999997,83.0,11.0014,27,94,121,weekends
5123,5124,2011-08-06,Fall,2011,August,9,Yes,Saturday,Weekend,Clear,30.34,34.849999999999994,70.0,15.001299999999999,60,155,215,weekends
5124,5125,2011-08-06,Fall,2011,August,10,Yes,Saturday,Weekend,Misty,30.34,34.849999999999994,70.0,19.0012,91,199,290,weekends
5125,5126,2011-08-06,Fall,2011,August,11,Yes,Saturday,Weekend,Clear,31.98,37.12,62.0,15.001299999999999,138,211,349,weekends
5126,5127,2011-08-06,Fall,2011,August,12,Yes,Saturday,Weekend,Clear,32.800000000000004,37.88,55.00000000000001,15.001299999999999,130,252,382,weekends
5127,5128,2011-08-06,Fall,2011,August,13,Yes,Saturday,Weekend,Misty,32.800000000000004,38.635000000000005,59.0,22.0028,176,265,441,weekends
5128,5129,2011-08-06,Fall,2011,August,14,Yes,Saturday,Weekend,Clear,33.62,38.635000000000005,52.0,16.997899999999998,176,204,380,weekends
5129,5130,2011-08-06,Fall,2011,August,15,Yes,Saturday,Weekend,Misty,34.44,40.150000000000006,53.0,16.997899999999998,130,232,362,weekends
5130,5131,2011-08-06,Fall,2011,August,16,Yes,Saturday,Weekend,Light Snow,30.34,35.605,79.0,11.0014,155,188,343,weekends
5131,5132,2011-08-06,Fall,2011,August,17,Yes,Saturday,Weekend,Light Snow,30.34,35.605,79.0,11.0014,61,88,149,weekends
5132,5133,2011-08-06,Fall,2011,August,18,Yes,Saturday,Weekend,Misty,29.52,34.849999999999994,79.0,30.002599999999997,81,130,211,weekends
5133,5134,2011-08-06,Fall,2011,August,19,Yes,Saturday,Weekend,Light Snow,29.52,35.605,84.0,16.997899999999998,57,114,171,weekends
5134,5135,2011-08-06,Fall,2011,August,20,Yes,Saturday,Weekend,Light Snow,29.52,34.849999999999994,79.0,19.0012,58,79,137,weekends
5135,5136,2011-08-06,Fall,2011,August,21,Yes,Saturday,Weekend,Misty,28.7,33.335,84.0,22.0028,28,86,114,weekends
5136,5137,2011-08-06,Fall,2011,August,22,Yes,Saturday,Weekend,Misty,28.7,33.335,84.0,22.0028,24,96,120,weekends
5137,5138,2011-08-06,Fall,2011,August,23,Yes,Saturday,Weekend,Light Snow,28.7,33.335,84.0,19.0012,29,79,108,weekends
5138,5139,2011-08-07,Fall,2011,August,0,Yes,Sunday,Weekend,Misty,28.7,33.335,84.0,19.0012,14,66,80,weekends
5139,5140,2011-08-07,Fall,2011,August,1,Yes,Sunday,Weekend,Misty,28.7,33.335,84.0,16.997899999999998,10,63,73,weekends
5140,5141,2011-08-07,Fall,2011,August,2,Yes,Sunday,Weekend,Misty,28.7,33.335,84.0,15.001299999999999,18,48,66,weekends
